sampling_year,deployment_id,sampling_platform,station_name,deployment_datetime_start,deployment_datetime_end,gear,tow_type,cast_number,bottom_depth,latitude,longitude,deployment_comments,net_mesh_size,net_mouth_aperture,max_sample_depth,min_sample_depth,depth_calc_net_filtered_vol,flowmeter_calc_vol,NET_COMMENTS,number_of_nets,sample_nets,sample_id,net_sampling_ids,subsampling_quantity,subsampling_unit,sample_comments,analysis_id,analysis_type,analysis_contract,analysis_datetime,analysis_protocol_id,analysis_comments
2018,1632,CCGS Amundsen,DFO-5,2018-08-02 03:29:15,2018-08-02 04:29:15,Hydrobios,V-Tow,1,1380,60.4421,-60.6385,,200,0.5,100,75,12.5,15,,1,6,9042,5369,1,ratio of original catch,,456,zooplankton taxonomic analysis,DFO-D. Côté,2019-10-07 00:00:00,"std taxo analysis protocol, extra macro zoo - 3 fractions: macro, large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1632,CCGS Amundsen,DFO-5,2018-08-02 03:29:15,2018-08-02 04:29:15,Hydrobios,V-Tow,1,1380,60.4421,-60.6385,,200,0.5,75,50,12.5,15,,1,7,9043,5370,1,ratio of original catch,,457,zooplankton taxonomic analysis,DFO-D. Côté,2019-10-01 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1632,CCGS Amundsen,DFO-5,2018-08-02 03:29:15,2018-08-02 04:29:15,Hydrobios,V-Tow,1,1380,60.4421,-60.6385,,200,0.5,50,25,12.5,7,,1,8,9044,5371,1,ratio of original catch,,458,zooplankton taxonomic analysis,DFO-D. Côté,2019-09-24 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1632,CCGS Amundsen,DFO-5,2018-08-02 03:29:15,2018-08-02 04:29:15,Hydrobios,V-Tow,1,1380,60.4421,-60.6385,,200,0.5,25,2,11.5,8,,1,9,9045,5372,1,ratio of original catch,,459,zooplankton taxonomic analysis,DFO-D. Côté,2019-09-20 00:00:00,"std taxo analysis protocol, extra macro zoo - 3 fractions: macro, large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,1000,800,100,113,,1,1,9046,5374,1,ratio of original catch,,460,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-06 00:00:00,"std taxo analysis protocol, extra macro zoo - 3 fractions: macro, large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,800,600,100,111,,1,2,9047,5375,1,ratio of original catch,,461,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-11 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,600,400,100,115,,1,3,9048,5376,1,ratio of original catch,,462,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-18 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,400,250,75,86,,1,4,9049,5377,1,ratio of original catch,,463,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-20 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,250,100,75,87,,1,5,9050,5378,1,ratio of original catch,,464,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-25 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,100,75,12.5,14,,1,6,9051,5379,1,ratio of original catch,,465,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-22 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,75,50,12.5,13,,1,7,9052,5380,1,ratio of original catch,,466,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-12 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,50,25,12.5,12,,1,8,9053,5381,1,ratio of original catch,,467,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-08 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1634,CCGS Amundsen,DFO-7,2018-08-02 19:24:28,2018-08-02 20:32:55,Hydrobios,V-Tow,1,1900,60.4691,-60.4085,,200,0.5,25,2,11.5,14,,1,9,9054,5382,1,ratio of original catch,,468,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-05 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,1000,800,100,101,,1,1,9055,5384,1,ratio of original catch,,469,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-29 00:00:00,"std taxo analysis protocol, extra macro zoo - 3 fractions: macro, large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,800,600,100,105,,1,2,9056,5385,1,ratio of original catch,,470,zooplankton taxonomic analysis,DFO-D. Côté,2019-12-03 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,600,400,100,50,,1,3,9057,5386,1,ratio of original catch,,471,zooplankton taxonomic analysis,DFO-D. Côté,2020-01-30 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,400,250,75,0,,1,4,9058,5387,1,ratio of original catch,,472,zooplankton taxonomic analysis,DFO-D. Côté,2020-02-05 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,250,100,75,62,,1,5,9059,5388,1,ratio of original catch,,473,zooplankton taxonomic analysis,DFO-D. Côté,2020-02-13 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,100,75,12.5,14,,1,6,9060,5389,1,ratio of original catch,,474,zooplankton taxonomic analysis,DFO-D. Côté,2020-02-25 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,75,50,12.5,13,,1,7,9061,5390,1,ratio of original catch,,475,zooplankton taxonomic analysis,DFO-D. Côté,2020-02-26 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,50,25,12.5,15,,1,8,9062,5391,1,ratio of original catch,,476,zooplankton taxonomic analysis,DFO-D. Côté,2020-01-07 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1636,CCGS Amundsen,DFO-8,2018-08-03 10:01:55,2018-08-03 11:03:30,Hydrobios,V-Tow,1,2415,60.4672,-59.2555,,200,0.5,25,2,11.5,14,,1,9,9063,5392,1,ratio of original catch,,477,zooplankton taxonomic analysis,DFO-D. Côté,2019-11-28 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,1000,800,100,109,,1,1,9064,5394,1,ratio of original catch,,479,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-02 00:00:00,"std taxo analysis protocol, extra macro zoo - 3 fractions: macro, large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,800,600,100,108,,1,2,9065,5395,1,ratio of original catch,,480,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-03 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,600,400,100,105,,1,3,9066,5396,1,ratio of original catch,,481,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-04 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,400,250,75,74,,1,4,9067,5397,1,ratio of original catch,,482,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-05 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,250,100,75,66,,1,5,9068,5398,1,ratio of original catch,,483,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-05 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,100,75,12.5,14,,1,6,9069,5399,1,ratio of original catch,,484,zooplankton taxonomic analysis,DFO-D. Côté,2020-03-04 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,75,50,12.5,14,,1,7,9070,5400,1,ratio of original catch,,485,zooplankton taxonomic analysis,DFO-D. Côté,2020-05-14 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,50,25,12.5,14,,1,8,9071,5401,1,ratio of original catch,,486,zooplankton taxonomic analysis,DFO-D. Côté,2020-05-15 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1638,CCGS Amundsen,DFO-9,2018-08-04 01:31:30,2018-08-04 02:36:25,Hydrobios,V-Tow,1,2485,60.478,-58.8212,,200,0.5,25,2,11.5,14,,1,9,9072,5402,1,ratio of original catch,,487,zooplankton taxonomic analysis,DFO-D. Côté,2020-05-19 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,1000,800,100,94,,1,1,9073,5404,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,800,600,100,114,,1,2,9074,5405,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,600,400,100,111,,1,3,9075,5406,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,400,250,75,76,,1,4,9076,5407,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,250,100,75,70,,1,5,9077,5408,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,100,75,12.5,11,,1,6,9078,5409,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,75,50,12.5,13,,1,7,9079,5410,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,50,25,12.5,12,,1,8,9080,5411,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1640,CCGS Amundsen,DFO-11,2018-08-04 13:27:30,2018-08-04 14:30:20,Hydrobios,V-Tow,1,3026,60.441,-57.0786,filet #1 déchiré,200,0.5,25,2,11.5,1,,1,9,9081,5412,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1641,CCGS Amundsen,Hatton Basin,2018-08-05 06:48:30,2018-08-05 07:23:55,4x1m2,V-Tow,1,612,61.4376,-60.662,"no control, was on phyto net",200,1,602,0,602,265.5,,1,3,9085,5415,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1642,CCGS Amundsen,Lophelia,2018-08-07 07:36:20,2018-08-07 08:13:45,4x1m2,V-Tow,1,656,60.3725,-48.478,"bottom depth very variable, no control flowmeter on phyto net",500,1,640,0,640,418.5,,1,1,9089,5418,0.5,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1642,CCGS Amundsen,Lophelia,2018-08-07 07:36:20,2018-08-07 08:13:45,4x1m2,V-Tow,1,656,60.3725,-48.478,"bottom depth very variable, no control flowmeter on phyto net",200,1,640,0,640,281.7,,1,3,9091,5420,0.25,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1642,CCGS Amundsen,Lophelia,2018-08-07 07:36:20,2018-08-07 08:13:45,4x1m2,V-Tow,1,656,60.3725,-48.478,"bottom depth very variable, no control flowmeter on phyto net",200,1,640,0,640,417.6,,1,4,9092,5421,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1642,CCGS Amundsen,Lophelia,2018-08-07 07:36:20,2018-08-07 08:13:45,4x1m2,V-Tow,1,656,60.3725,-48.478,"bottom depth very variable, no control flowmeter on phyto net",50,0.0079,640,0,5.056,NA,,1,5,9093,5422,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1643,CCGS Amundsen,312,2018-08-19 13:48:00,2018-08-19 14:04:16,2x1m2,O-Tow,1,59,69.1732,-100.6771,No mini_CTD,500,1,40,0,NA,563.4,,1,2,30138,5424,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1644,CCGS Amundsen,312,2018-08-19 14:38:40,2018-08-19 14:45:50,4x1m2,V-Tow,1,63,69.1767,-100.6841,,500,1,55,0,55,78.9,,1,1,30141,5425,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1644,CCGS Amundsen,312,2018-08-19 14:38:40,2018-08-19 14:45:50,4x1m2,V-Tow,1,63,69.1767,-100.6841,,200,1,55,0,55,80.4,,1,4,30145,5428,1,ratio of original catch,,488,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-10-22 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1645,CCGS Amundsen,QMG-1,2018-08-21 05:23:16,2018-08-21 05:34:34,2x1m2,O-Tow,1,35,68.4908,-99.885,"Cable_out1 inconnu, car la winch n'a pas fait le 0 adéquatement",500,1,20,0,NA,485.7,,1,2,30259,5430,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1645,CCGS Amundsen,QMG-1,2018-08-21 05:23:16,2018-08-21 05:34:34,2x1m2,O-Tow,1,35,68.4908,-99.885,"Cable_out1 inconnu, car la winch n'a pas fait le 0 adéquatement",50,0.0079,20,0,NA,NA,,1,3,30260,5431,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1646,CCGS Amundsen,QMG-1,2018-08-21 05:59:50,2018-08-21 06:02:44,4x1m2,V-Tow,1,37,68.4884,-99.89,,500,1,27,0,27,21.6,,1,1,30262,5432,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1646,CCGS Amundsen,QMG-1,2018-08-21 05:59:50,2018-08-21 06:02:44,4x1m2,V-Tow,1,37,68.4884,-99.89,,200,1,27,0,27,20.4,,1,4,30267,5435,1,ratio of original catch,,489,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-10-23 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1646,CCGS Amundsen,QMG-1,2018-08-21 05:59:50,2018-08-21 06:02:44,4x1m2,V-Tow,1,37,68.4884,-99.89,,50,0.0079,27,0,0.2133,NA,,1,5,30268,5436,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1648,CCGS Amundsen,QMG-2,2018-08-21 10:40:10,2018-08-21 10:49:22,2x1m2,O-Tow,1,65,68.3102,-99.8816,No mini-CTD,500,1,50,0,NA,460.2,,1,2,30311,5439,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1648,CCGS Amundsen,QMG-2,2018-08-21 10:40:10,2018-08-21 10:49:22,2x1m2,O-Tow,1,65,68.3102,-99.8816,No mini-CTD,50,0.0079,50,0,NA,NA,,1,3,30312,5440,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1649,CCGS Amundsen,QMG-2,2018-08-21 11:11:10,2018-08-21 11:16:50,4x1m2,V-Tow,1,77,68.3098,-100.8009,,500,1,66,0,66,46.2,,1,1,30313,5441,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1649,CCGS Amundsen,QMG-2,2018-08-21 11:11:10,2018-08-21 11:16:50,4x1m2,V-Tow,1,77,68.3098,-100.8009,,200,1,66,0,66,38.4,,1,4,9104,5444,1,ratio of original catch,,490,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-08-21 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1649,CCGS Amundsen,QMG-2,2018-08-21 11:11:10,2018-08-21 11:16:50,4x1m2,V-Tow,1,77,68.3098,-100.8009,,50,0.0079,66,0,0.5214,NA,,1,5,9105,5445,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1650,CCGS Amundsen,QMG-4,2018-08-22 04:49:06,2018-08-22 04:56:13,2x1m2,O-Tow,1,66,68.4767,-103.4265,No mini-CTD,500,1,50,0,NA,330.9,,1,2,9119,5447,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1650,CCGS Amundsen,QMG-4,2018-08-22 04:49:06,2018-08-22 04:56:13,2x1m2,O-Tow,1,66,68.4767,-103.4265,No mini-CTD,50,0.0079,50,0,NA,NA,,1,3,9120,5448,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1651,CCGS Amundsen,QMG-4,2018-08-22 05:16:40,2018-08-22 05:22:34,4x1m2,V-Tow,1,71,68.4811,-103.4221,,500,1,61,0,61,50.7,,1,1,9121,5449,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1651,CCGS Amundsen,QMG-4,2018-08-22 05:16:40,2018-08-22 05:22:34,4x1m2,V-Tow,1,71,68.4811,-103.4221,,200,1,61,0,61,26.1,,1,4,9125,5452,1,ratio of original catch,,491,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-10-29 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1651,CCGS Amundsen,QMG-4,2018-08-22 05:16:40,2018-08-22 05:22:34,4x1m2,V-Tow,1,71,68.4811,-103.4221,,50,0.0079,61,0,0.4819,NA,,1,5,9126,5453,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1653,CCGS Amundsen,QMG-3,2018-08-22 08:59:29,2018-08-22 09:06:24,2x1m2,O-Tow,1,54,68.3242,-102.937,mini-CTD file: 10256097DAT,500,1,30,0,NA,312,,1,2,9146,5456,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1653,CCGS Amundsen,QMG-3,2018-08-22 08:59:29,2018-08-22 09:06:24,2x1m2,O-Tow,1,54,68.3242,-102.937,mini-CTD file: 10256097DAT,50,0.0079,30,0,NA,NA,,1,3,9147,5457,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1654,CCGS Amundsen,QMG-3,2018-08-22 09:28:50,2018-08-22 09:32:52,4x1m2,V-Tow,1,51,68.3305,-102.9409,,500,1,42,0,42,43.2,,1,1,9148,5458,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1654,CCGS Amundsen,QMG-3,2018-08-22 09:28:50,2018-08-22 09:32:52,4x1m2,V-Tow,1,51,68.3305,-102.9409,,200,1,42,0,42,16.8,,1,4,9152,5461,1,ratio of original catch,,492,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-11-08 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1654,CCGS Amundsen,QMG-3,2018-08-22 09:28:50,2018-08-22 09:32:52,4x1m2,V-Tow,1,51,68.3305,-102.9409,,50,0.0079,42,0,0.3318,NA,,1,5,9153,5462,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1656,CCGS Amundsen,QMG-M,2018-08-22 15:29:52,2018-08-22 15:46:25,2x1m2,O-Tow,1,111,68.2952,-101.7253,min-CTD file: 10356097DAT,500,1,66,0,NA,724.5,,1,2,30318,5465,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1656,CCGS Amundsen,QMG-M,2018-08-22 15:29:52,2018-08-22 15:46:25,2x1m2,O-Tow,1,111,68.2952,-101.7253,min-CTD file: 10356097DAT,50,0.0079,66,0,NA,NA,,1,3,30319,5466,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1657,CCGS Amundsen,QMG-M,2018-08-22 16:05:55,2018-08-22 16:14:14,4x1m2,V-Tow,1,115,68.2999,-101.7397,,500,1,110,0,110,66,,1,1,30320,5467,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1657,CCGS Amundsen,QMG-M,2018-08-22 16:05:55,2018-08-22 16:14:14,4x1m2,V-Tow,1,115,68.2999,-101.7397,,200,1,110,0,110,53.7,,1,4,30324,5470,1,ratio of original catch,,493,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-11-12 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1657,CCGS Amundsen,QMG-M,2018-08-22 16:05:55,2018-08-22 16:14:14,4x1m2,V-Tow,1,115,68.2999,-101.7397,,50,0.0079,110,0,0.869,NA,,1,5,30325,5471,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1658,CCGS Amundsen,101,2018-08-28 00:56:08,2018-08-28 01:12:06,2x1m2,O-Tow,1,357,76.3833,-77.382,CTD started early. Ship needed to move closer to the station. CTD FIL: 10456097dat,500,1,72,0,NA,455.1,,1,2,30351,5473,1,ratio of original catch,Small amount spilled on deck,NA,NA,NA,NA,NA,NA
2018,1658,CCGS Amundsen,101,2018-08-28 00:56:08,2018-08-28 01:12:06,2x1m2,O-Tow,1,357,76.3833,-77.382,CTD started early. Ship needed to move closer to the station. CTD FIL: 10456097dat,50,0.0079,72,0,NA,NA,,1,3,30352,5474,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1659,CCGS Amundsen,101,2018-08-28 01:39:10,2018-08-28 02:02:07,4x1m2,V-Tow,1,361,76.3816,-77.3869,,500,1,346,0,346,249,,1,1,30353,5475,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
2018,1659,CCGS Amundsen,101,2018-08-28 01:39:10,2018-08-28 02:02:07,4x1m2,V-Tow,1,361,76.3816,-77.3869,,200,1,346,0,346,214.2,removed two large ctenophore,1,4,30359,5478,1,ratio of original catch,,494,zooplankton taxonomic analysis,Legacy Labo Fortier,2018-11-13 00:00:00,"std taxo analysis protocol - 2 fractions: large(>1mm), small",Legacy zooplankton taxonomic analysis entered on an ACCESS database
2018,1659,CCGS Amundsen,101,2018-08-28 01:39:10,2018-08-28 02:02:07,4x1m2,V-Tow,1,361,76.3816,-77.3869,,50,0.0079,346,0,2.7334,NA,,1,5,30360,5479,1,ratio of original catch,,NA,NA,NA,NA,NA,NA
