SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,ZOOPLANKTON_CATEGORY,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,TAXON_LIFE_DEVELOPMENT_STAGE,TAXON_SIZE_CATEGORY,Large Fract (ind./m3 depth vol),Small Fract (ind./m3 depth vol),Total abundance (ind./m3 depth vol),DEPTH_CALC_VOL,Large Fract (ind./m3 flowmeter vol),Small Fract (ind./m3 flowmeter vol),Total abundance (ind./m3 flowmeter vol),FLOWMETER_CALC_VOL
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Calanus glacialis/finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0.587155963,0,0.587155963,109,0.849933599,0,0.849933599,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,21.43119266,0,21.43119266,109,31.02257636,0,31.02257636,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nauplius,Not Sized,0,11.74311927,11.74311927,109,0,16.99867198,16.99867198,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Copepodid,Not Sized,1.174311927,2.935779817,4.110091743,109,1.699867198,4.249667995,5.949535193,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Nauplius,Not Sized,0,5.871559633,5.871559633,109,0,8.499335989,8.499335989,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,55.77981651,55.77981651,109,0,80.7436919,80.7436919,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,478.5321101,478.5321101,109,0,692.6958831,692.6958831,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Copepodid,Not Sized,0.293577982,0,0.293577982,109,0.424966799,0,0.424966799,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,202.5688073,202.5688073,109,0,293.2270916,293.2270916,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,26.42201835,26.42201835,109,0,38.24701195,38.24701195,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,26.42201835,26.42201835,109,0,38.24701195,38.24701195,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Aglantha digitale,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Not defined,Not Sized,0.733944954,0,0.733944954,109,1.062416999,0,1.062416999,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Apherusa glacialis,Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Not defined,Not Sized,0.587155963,0,0.587155963,109,0.849933599,0,0.849933599,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Cnidaria,Animalia,Cnidaria,,,,Not defined,Not Sized,0.146788991,0,0.146788991,109,0.2124834,0,0.2124834,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Eukrohnia hamata,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Not defined,Not Sized,0.440366972,0,0.440366972,109,0.637450199,0,0.637450199,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0,184.9541284,184.9541284,109,0,267.7290837,267.7290837,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,1.467889908,105.6880734,107.1559633,109,2.124833997,152.9880478,155.1128818,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Parasagitta elegans,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Not defined,Not Sized,0.146788991,0,0.146788991,109,0.2124834,0,0.2124834,75.3
26935,278,Legacy Labo Fortier,310E,2016-08-19,17:36:48,1,4x1m2 - LOKI,V-Tow,200,2,0,109,non-copepod,Trocophore larvae,,,,,,Trocophore,Not Sized,0.146788991,0,0.146788991,109,0.2124834,0,0.2124834,75.3
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0,8.275862069,8.275862069,145,0,9.7799511,9.7799511,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,7.797701149,16.55172414,24.34942529,145,9.214887259,19.5599022,28.77478946,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,11.62298851,0,11.62298851,145,13.73539799,0,13.73539799,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nauplius,Not Sized,0,118.6206897,118.6206897,145,0,140.1792991,140.1792991,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,Copepodid,Not Sized,0.147126437,0,0.147126437,145,0.173865797,0,0.173865797,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Copepodid,Not Sized,7.429885057,5.517241379,12.94712644,145,8.780222766,6.5199674,15.30019017,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Nauplius,Not Sized,0,13.79310345,13.79310345,145,0,16.2999185,16.2999185,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,35.86206897,35.86206897,145,0,42.3797881,42.3797881,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,267.5862069,267.5862069,145,0,316.2184189,316.2184189,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Oncaea notopus/parila,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,5.517241379,5.517241379,145,0,6.5199674,6.5199674,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Paraeuchaeta glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Copepodid,Not Sized,0.220689655,0,0.220689655,145,0.260798696,0,0.260798696,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0.588505747,408.2758621,408.8643678,145,0.695463189,482.4775876,483.1730508,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,11.03448276,11.03448276,145,0,13.0399348,13.0399348,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,Copepodid,Not Sized,0,2.75862069,2.75862069,145,0,3.2599837,3.2599837,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,33.10344828,33.10344828,145,0,39.1198044,39.1198044,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,123,0,5.517241379,5.517241379,145,0,6.5199674,6.5199674,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,178,0.073563218,0,0.073563218,145,0.086932899,0,0.086932899,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,203,0,22.06896552,22.06896552,145,0,26.0798696,26.0798696,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,206,0.073563218,0,0.073563218,145,0.086932899,0,0.086932899,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,250,0,2.75862069,2.75862069,145,0,3.2599837,3.2599837,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Aglantha digitale,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Not defined,Not Sized,0.588505747,0,0.588505747,145,0.695463189,0,0.695463189,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Amphipoda,Animalia,Arthropoda,Malacostraca,Amphipoda,,Not defined,Not Sized,0.073563218,0,0.073563218,145,0.086932899,0,0.086932899,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Apherusa glacialis,Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Not defined,Not Sized,0.514942529,0,0.514942529,145,0.608530291,0,0.608530291,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Eukrohnia hamata,Animalia,Chaetognatha,Sagittoidea,Phragmophora,Eukrohniidae,Not defined,Not Sized,0.44137931,0,0.44137931,145,0.521597392,0,0.521597392,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0.367816092,377.9310345,378.2988506,145,0.434664493,446.6177669,447.0524314,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Hyperia galba,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Not defined,Not Sized,0.073563218,0,0.073563218,145,0.086932899,0,0.086932899,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Hyperoche medusarum,Animalia,Arthropoda,Malacostraca,Amphipoda,Hyperiidae,Not defined,Not Sized,0.073563218,0,0.073563218,145,0.086932899,0,0.086932899,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,1.397701149,52.4137931,53.81149425,145,1.651725075,61.9396903,63.59141538,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Oikopleura sp.,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Not defined,Not Sized,0.147126437,0,0.147126437,145,0.173865797,0,0.173865797,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Onisimus litoralis,Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Not defined,Not Sized,0.147126437,0,0.147126437,145,0.173865797,0,0.173865797,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Parasagitta elegans,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Not defined,Not Sized,0.367816092,0,0.367816092,145,0.434664493,0,0.434664493,122.7
26981,279,Legacy Labo Fortier,311,2016-08-20,02:55:26,1,4x1m2 - LOKI,V-Tow,200,2,0,145,non-copepod,Polychaeta,Animalia,Annelida,Polychaeta,,,Not defined,Not Sized,0,2.75862069,2.75862069,145,0,3.2599837,3.2599837,122.7
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Copepodid,Not Sized,0,59.77011494,59.77011494,58,0,210.1010101,210.1010101,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,13.79310345,41.37931034,55.17241379,58,48.48484848,145.4545455,193.9393939,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,3.310344828,0,3.310344828,58,11.63636364,0,11.63636364,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,0.490421456,45.97701149,46.46743295,58,1.723905724,161.6161616,163.3400673,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nauplius,Not Sized,0,285.0574713,285.0574713,58,0,1002.020202,1002.020202,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Centropages typicus,Animalia,Arthropoda,Copepoda,Calanoida,Centropagidae,Copepodid,Not Sized,0,36.7816092,36.7816092,58,0,129.2929293,129.2929293,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Chiridius gracilis,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,Copepodid,Not Sized,0.122605364,0,0.122605364,58,0.430976431,0,0.430976431,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Cyclopoida,Animalia,Arthropoda,Copepoda,Cyclopoida,,Copepodid,Not Sized,0,4.597701149,4.597701149,58,0,16.16161616,16.16161616,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Copepodid,Not Sized,0.490421456,0,0.490421456,58,1.723905724,0,1.723905724,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Microcalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,0,18.3908046,18.3908046,58,0,64.64646465,64.64646465,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Neoscolecithrix farrani,Animalia,Arthropoda,Copepoda,Calanoida,Tharybidae,Copepodid,Not Sized,0.061302682,0,0.061302682,58,0.215488215,0,0.215488215,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Oithona similis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Copepodid,Not Sized,0,133.3333333,133.3333333,58,0,468.6868687,468.6868687,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Paraeuchaeta glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,Copepodid,Not Sized,0.061302682,0,0.061302682,58,0.215488215,0,0.215488215,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Copepodid,Not Sized,1.22605364,1029.885057,1031.111111,58,4.309764309,3620.20202,3624.511785,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Nauplius,Not Sized,0,64.36781609,64.36781609,58,0,226.2626263,226.2626263,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,copepod,Triconia borealis,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Copepodid,Not Sized,0,22.98850575,22.98850575,58,0,80.80808081,80.80808081,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,169,0,4.597701149,4.597701149,58,0,16.16161616,16.16161616,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,198,0,4.597701149,4.597701149,58,0,16.16161616,16.16161616,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,egg-like,Animalia,NA,NA,NA,NA,NA,Egg,66,0,4.597701149,4.597701149,58,0,16.16161616,16.16161616,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Aeginopsis laurentii,Animalia,Cnidaria,Hydrozoa,Narcomedusae,Solmundaeginidae,Not defined,Not Sized,0.245210728,0,0.245210728,58,0.861952862,0,0.861952862,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Aglantha digitale,Animalia,Cnidaria,Hydrozoa,Trachymedusae,Rhopalonematidae,Not defined,Not Sized,0.367816092,0,0.367816092,58,1.292929293,0,1.292929293,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Apherusa glacialis,Animalia,Arthropoda,Malacostraca,Amphipoda,Calliopiidae,Not defined,Not Sized,0.061302682,0,0.061302682,58,0.215488215,0,0.215488215,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Cirripedia,Animalia,Arthropoda,Thecostraca,,,Nauplius,Not Sized,0,64.36781609,64.36781609,58,0,226.2626263,226.2626263,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Ctenophora,Animalia,Ctenophora,,,,Not defined,Not Sized,0.122605364,0,0.122605364,58,0.430976431,0,0.430976431,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Euphausiidae,Animalia,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,Not defined,Not Sized,0.061302682,0,0.061302682,58,0.215488215,0,0.215488215,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Fritillaria sp.,Animalia,Chordata,Appendicularia,Copelata,Fritillariidae,Not defined,Not Sized,0.735632184,786.2068966,786.9425287,58,2.585858586,2763.636364,2766.222222,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Limacina helicina,Animalia,Mollusca,Gastropoda,Pteropoda,Limacinidae,Not defined,Not Sized,0,9.195402299,9.195402299,58,0,32.32323232,32.32323232,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Oikopleura sp.,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Not defined,Not Sized,0.122605364,27.5862069,27.70881226,58,0.430976431,96.96969697,97.4006734,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Onisimus litoralis,Animalia,Arthropoda,Malacostraca,Amphipoda,Uristidae,Not defined,Not Sized,0.183908046,0,0.183908046,58,0.646464646,0,0.646464646,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Parasagitta elegans,Animalia,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,Not defined,Not Sized,1.042145594,0,1.042145594,58,3.663299663,0,3.663299663,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Polychaeta,Animalia,Annelida,Polychaeta,,,Larva,Not Sized,0,13.79310345,13.79310345,58,0,48.48484848,48.48484848,16.5
27031,280,Legacy Labo Fortier,312,2016-08-20,13:45:06,1,4x1m2 - LOKI,V-Tow,200,2,0,58,non-copepod,Polychaeta,Animalia,Annelida,Polychaeta,,,Not defined,Not Sized,0,13.79310345,13.79310345,58,0,48.48484848,48.48484848,16.5
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Acartia spp.,Animalia,Arthropoda,Copepoda,Calanoida,Acartiidae,Copepodid,Not Sized,0.155339806,23.30097087,23.45631068,103,0.372960373,55.94405594,56.31701632,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,30.29126214,58.25242718,88.54368932,103,72.72727273,139.8601399,212.5874126,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,3.883495146,0,3.883495146,103,9.324009324,0,9.324009324,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Copepodid,Not Sized,2.951456311,77.66990291,80.62135922,103,7.086247086,186.4801865,193.5664336,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nauplius,Not Sized,0,194.1747573,194.1747573,103,0,466.2004662,466.2004662,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Copepodid,Not Sized,2.019417476,0,2.019417476,103,4.848484848,0,4.848484848,42.9
27098,281,Legacy Labo Fortier,QMG-M,2016-08-21,01:37:01,1,4x1m2 - LOKI,V-Tow,200,2,0,103,copepod,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,Nauplius,Not Sized,0,19.41747573,19.41747573,103,0,46.62004662,46.62004662,42.9
